0,24,310,25,5,160,0
0,27,387,35,2,182,0
0,20,492,22,0,165,0
0,35,949,45,2,170,1
0,18,1335,45,5,167,0
0,20,359,32,1,162,0
0,29,654,25,1,165,0
0,21,1424,34,1,177,0
0,16,823,52,1,157,1
0,38,526,26,1,157,0
0,16,262,48,4,160,0
0,32,256,50,1,162,0
0,22,483,45,1,170,1
0,11,537,30,1,167,0
0,12,244,54,2,160,0
0,24,564,34,6,175,0
0,13,684,28,5,170,0
0,26,643,34,3,175,0
0,25,357,47,1,157,0
0,24,310,25,5,160,0
0,27,387,35,2,182,0
0,20,492,22,0,165,0
0,35,949,45,2,170,1
0,18,1335,45,5,167,0
0,20,359,32,1,162,0
1,28,268,25,5,177,0
1,46,491,45,5,170,0
1,60,3412,38,5,180,0
1,41,1228,41,1,185,0
1,59,412,35,5,193,0
1,9,253,35,5,190,4
1,23,241,40,1,182,0
1,67,492,48,1,177,0
1,47,1035,44,2,180,0
1,48,797,49,5,182,1
1,5,185,32,5,165,0
1,13,711,48,5,190,0
1,47,1086,47,5,190,0
1,5,232,33,1,180,0
1,44,539,21,5,167,0
1,31,412,24,1,167,0
1,17,250,36,1,177,0
1,44,107,30,5,185,0
1,26,2244,35,1,172,0
1,45,2170,31,5,182,0
1,33,305,27,1,172,0
1,22,399,53,1,185,0
1,55,296,55,1,187,4
1,42,218,49,1,177,1
1,8,169,38,1,182,0
1,60,169,42,0,187,0
1,53,382,35,5,177,1
1,19,551,50,1,193,4
1,61,280,38,1,170,0
1,23,1659,31,5,182,0
1,21,194,33,1,195,0
1,16,193,33,1,195,0
1,39,1523,31,5,182,0
1,45,430,41,1,175,4
1,12,2514,31,5,182,0
1,39,530,56,5,177,1
1,48,2516,46,0,185,0
1,17,341,57,1,175,0
1,15,796,29,1,190,0
1,23,101,48,0,180,0
1,27,569,29,3,180,1
1,66,581,37,6,175,0
1,45,517,60,6,170,0
1,41,472,60,6,170,0
1,47,543,34,5,190,0
1,18,348,32,5,185,2
1,39,369,31,5,167,0
1,9,300,25,6,177,0
1,33,346,35,0,187,1
1,24,697,31,5,175,0
1,22,1483,64,1,182,1
1,28,301,64,1,175,0
1,34,578,57,1,177,0
1,14,351,35,1,182,5
1,32,153,29,1,170,0
1,21,286,29,1,180,0
1,44,378,38,4,185,0
1,38,2944,45,5,175,0
1,17,106,24,5,175,0
1,12,93,26,5,175,0
1,17,299,55,1,187,4
1,40,4842,39,1,167,0
1,48,539,21,5,167,0
1,28,291,40,1,170,0
1,3,228,40,1,182,0
1,18,375,40,1,170,0
1,27,664,65,1,177,0
1,38,394,30,1,182,0
1,14,351,35,1,182,5
1,20,1114,57,5,170,4
1,20,1114,57,5,170,4
1,15,9258,35,5,190,4
1,39,530,56,5,177,1
1,59,4324,49,1,182,1
1,61,725,46,1,175,0
1,20,384,36,1,175,0
1,38,1124,54,1,182,0
1,26,588,54,1,170,1
1,41,1118,52,1,172,0
1,34,104,27,5,177,0
1,33,592,25,1,167,0
1,29,175,22,5,177,0
1,50,269,38,5,185,0
1,25,391,26,1,177,0
1,24,176,55,4,182,0
1,27,745,45,1,170,0
1,31,987,27,1,195,0
1,19,163,23,0,180,0
1,19,163,23,0,180,0
1,31,793,35,1,170,2
1,28,268,25,5,177,0
1,43,351,39,5,180,0
1,17,277,28,1,172,0
1,65,640,36,1,172,0
1,31,247,32,5,182,0
1,24,624,37,5,187,0
1,27,447,60,5,190,1
1,53,415,27,5,180,0
1,27,514,35,5,182,1
1,61,230,54,5,187,1
1,47,329,50,1,172,0
1,23,284,40,1,182,0
1,16,629,48,1,175,0
1,5,185,32,5,165,0
1,28,107,32,7,182,0
1,28,107,32,7,182,0
1,59,926,34,5,182,0
1,24,500,35,5,182,0
1,30,582,54,1,170,1
1,23,398,64,1,180,1
1,10,2526,62,5,182,3
1,10,224,52,5,182,1
1,42,462,39,5,170,0
1,7,322,62,5,172,3
1,7,322,62,5,172,3
1,21,201,27,1,185,0
1,5,343,25,1,167,0
1,13,295,57,1,180,1
1,31,165,51,1,172,0
1,50,264,30,5,182,0
1,16,285,18,1,177,0
1,23,217,36,5,182,0
1,44,775,56,5,177,1
1,15,590,47,6,180,1
1,45,383,47,5,177,0
1,5,723,32,5,180,0
1,5,726,32,5,180,3
1,39,119,26,5,175,0
1,17,388,55,1,187,4
1,7,206,62,5,172,3
1,16,222,36,1,182,0
1,10,276,24,7,170,0
1,24,127,42,5,177,0
1,23,154,28,2,170,0
1,13,393,50,1,193,4
1,17,333,41,1,175,0
1,16,203,54,1,182,1
1,25,371,31,1,180,0
1,27,594,31,1,180,0
1,17,537,45,5,185,2
1,46,1482,30,5,172,0
1,69,640,34,0,193,0
1,27,408,32,1,185,0
1,42,462,39,5,170,0
1,48,221,55,1,187,4
1,27,315,30,1,187,0
1,43,875,55,1,182,1
1,33,515,30,5,182,5
1,38,3015,36,4,190,0
1,30,269,42,1,177,0
1,7,602,45,5,182,0
1,9,147,26,5,175,0
1,11,98,24,5,172,0
1,20,416,64,1,180,1
1,28,598,28,1,172,0
1,22,258,41,1,187,4
1,12,89,49,5,175,0
1,32,917,50,1,177,0
1,29,457,41,1,175,4
1,51,1580,30,5,175,1
1,28,107,32,7,182,0
1,29,114,33,4,182,0
1,30,141,32,7,182,0
1,29,114,33,4,182,0
1,22,174,29,5,182,0
1,37,457,30,5,175,0
1,44,107,30,5,185,0
1,32,1387,63,1,177,1
1,27,101,30,5,185,0
1,27,210,22,1,185,0
1,9,919,86,1,185,3
1,61,327,51,1,175,1
1,39,530,56,5,177,1
1,12,270,22,5,170,0
1,19,394,50,1,193,4
1,53,733,38,5,177,0
1,41,1118,52,1,172,0
1,50,1563,58,1,182,0
1,21,1410,62,1,190,0
1,48,3282,60,1,182,0
1,34,1130,50,5,185,0
1,8,1799,53,5,187,0
1,8,1799,53,5,187,0
1,10,918,62,8,190,0
1,26,416,37,5,187,1
1,5,110,21,1,193,0
1,35,298,37,6,167,0
1,27,315,29,1,187,0
1,27,315,29,1,187,0
1,38,3015,36,4,190,0
1,25,699,33,6,193,0
1,9,614,26,4,170,0
1,27,514,37,1,177,4
1,22,239,25,1,187,0
1,64,1708,47,1,182,0
1,47,543,34,5,190,0
1,36,646,50,1,167,0
1,11,349,40,5,182,0
1,19,1527,32,1,177,4
1,28,268,25,5,177,0
1,13,503,45,1,182,1
1,27,573,56,1,175,0
1,40,412,31,1,182,0
1,34,147,21,2,175,0
1,55,457,35,5,182,0
1,18,580,39,1,170,4
1,27,514,37,1,177,4
1,11,1858,35,0,177,0
1,25,91,27,1,180,0
1,26,328,22,1,182,0
1,40,824,48,2,165,1
1,10,162,25,5,177,0
1,15,174,39,1,182,0
1,48,2516,46,0,185,0
1,39,530,56,5,177,1
1,50,226,26,5,177,0
1,20,883,46,1,185,1
1,14,421,24,5,187,0
1,47,543,30,5,190,0
1,46,286,60,6,170,0
1,25,400,59,6,170,0
1,62,3412,41,5,180,0
1,32,452,39,5,177,0
1,14,514,24,5,187,0
1,20,400,60,5,170,0
1,23,702,65,1,180,0
1,36,692,76,1,172,1
1,49,3152,31,5,167,0
1,45,402,59,6,170,0
1,32,1387,63,1,177,1
1,35,294,44,5,187,1
1,49,3152,31,5,167,0
1,5,723,32,5,180,0
1,5,726,32,5,180,3
1,24,870,60,1,170,1
1,20,422,64,1,180,0
1,24,594,57,1,180,1
1,36,655,24,7,170,0
1,22,485,38,5,187,0
1,64,667,65,1,175,1
1,19,565,63,5,185,0
1,23,1632,46,0,193,1
1,43,434,40,1,172,4
1,17,3227,38,1,187,0
1,32,330,73,1,177,1
1,15,228,54,1,177,1
1,42,462,39,5,170,0
1,59,405,54,5,172,0
1,39,530,56,5,177,1
1,36,1501,28,5,177,0
1,25,301,26,1,180,0
1,30,1873,59,1,182,0
1,30,1838,59,1,182,0
1,30,1780,59,1,182,0
1,6,1619,24,1,180,0
1,30,1773,59,1,182,0
1,17,404,57,1,170,1
1,43,693,58,1,187,4
1,29,1659,54,1,162,0
1,21,337,53,6,190,1
1,27,514,37,1,177,4
1,38,559,47,5,180,1
1,28,125,62,5,172,3
1,35,614,32,5,182,0
1,12,190,30,5,180,0
1,5,185,32,5,165,0
1,65,909,55,1,182,4
1,49,530,42,5,185,0
1,21,1272,39,5,182,0
1,58,148,34,5,175,0
1,22,117,34,1,175,0
1,23,1632,46,0,193,1
1,7,266,62,5,172,3
1,54,552,47,5,185,0
1,33,595,30,0,193,0
1,60,234,30,0,193,0
1,38,293,35,1,182,0
1,57,570,57,4,177,1
1,14,173,62,5,172,3
1,52,767,29,5,190,0
1,41,857,52,1,170,1
1,38,289,37,3,182,0
1,25,163,31,5,180,0
1,50,690,31,1,187,0
1,14,302,54,5,177,0
1,45,1156,20,2,172,0
1,59,213,45,1,182,0
1,53,220,45,1,182,0
1,39,369,60,6,170,0
1,24,1252,43,1,175,1
1,30,548,43,5,187,1
1,26,1633,46,0,193,1
1,15,458,52,5,180,1
1,24,343,28,1,190,0
1,25,1061,30,1,182,0
1,26,608,29,1,177,0
1,23,415,45,1,190,1
1,23,2350,54,1,172,0
1,19,109,42,1,175,0
1,35,533,43,1,177,0
1,40,497,60,6,170,0
1,64,667,65,1,175,1
1,10,344,52,6,190,3
1,44,253,43,5,185,0
1,62,3412,41,5,180,0
1,49,867,25,5,177,0
1,62,3412,41,5,180,0
1,62,3412,41,5,180,0
1,59,647,41,5,185,1
1,54,1013,53,8,190,4
1,20,852,99,1,175,1
1,12,164,76,6,185,3
1,31,155,26,1,167,0
1,39,734,56,5,177,1
1,31,575,42,5,195,0
1,46,188,49,5,177,0
1,40,866,25,0,198,0
1,12,115,27,5,172,0
1,61,170,33,5,180,0
1,11,1858,35,0,170,0
1,21,361,29,5,167,0
1,8,116,31,5,180,0
1,17,304,64,1,180,0
1,20,2675,26,1,172,0
1,19,582,54,1,182,1
1,37,1605,32,5,177,0
1,64,291,60,6,175,1
1,23,1632,46,0,193,1
1,48,797,49,5,182,1
1,51,1011,46,1,175,0
1,51,1011,46,1,175,0
1,35,2137,30,1,175,0
1,35,227,62,3,180,1
1,48,431,42,1,170,0
1,25,378,43,1,190,1
1,15,206,54,1,177,1
1,17,250,36,1,177,0
1,16,220,21,5,170,0
1,14,133,62,5,172,3
1,17,425,44,1,177,4
1,38,403,60,6,170,0
1,62,3412,41,5,180,0
1,62,3412,41,5,180,0
1,14,413,67,1,175,0
1,39,530,56,5,177,1
1,55,593,48,5,180,1
1,41,672,51,5,180,1
1,15,1308,47,5,180,0
1,19,734,29,6,180,0
1,45,263,48,5,180,1
1,5,98,26,5,177,0
1,49,506,60,6,170,0
1,26,1633,46,0,193,1
1,59,1104,29,1,172,4
1,53,635,59,6,170,0
1,20,782,45,5,170,0
1,3,601,48,5,182,0
1,48,255,55,1,187,4
1,48,710,46,6,182,0
1,42,461,39,5,170,0
1,39,530,56,5,177,1
1,15,161,50,5,172,0
1,43,2433,56,1,177,1
1,22,442,55,5,177,1
1,48,610,35,5,193,0
1,12,517,40,5,170,0
1,36,1051,44,0,180,2
1,30,402,35,1,172,0
1,8,136,39,5,177,0
1,16,518,34,1,187,0
1,13,179,20,5,167,0
1,19,143,38,5,175,0
1,25,415,30,2,175,0
1,26,248,30,5,187,0
1,6,85,40,1,175,4
1,28,268,25,5,177,0
1,21,1443,27,1,185,0
1,36,190,40,5,182,1
1,57,104,33,5,180,0
1,31,400,63,5,167,0
1,25,360,38,1,172,0
1,48,797,49,5,182,1
1,44,1407,49,4,177,1
1,26,1633,46,0,193,1
1,41,1002,52,1,170,1
1,39,530,56,5,177,1
1,17,250,36,1,177,0
1,21,547,19,5,165,0
1,35,526,99,1,175,0
1,15,568,55,5,177,1
1,42,3045,38,5,175,0
1,54,1044,29,1,172,4
1,27,1218,52,1,182,0
1,30,281,29,5,177,0
1,52,332,45,1,182,0
1,23,2350,54,1,172,0
1,24,426,64,1,180,0
1,42,462,39,5,170,0
1,18,442,59,6,170,0
1,21,443,61,1,185,1
1,30,429,63,1,187,1
1,14,961,49,1,175,1
1,42,461,39,5,170,0
1,17,1344,38,1,177,1
1,12,84,48,5,180,0
1,39,180,58,1,177,0
1,25,702,24,1,190,0
1,31,679,32,0,185,0
1,38,390,55,1,175,1
1,22,2604,62,1,177,0
1,19,301,38,1,177,2
1,27,422,28,4,187,0
1,29,176,46,2,177,0
1,20,337,43,5,175,0
1,39,530,56,5,177,1
1,18,305,25,5,172,0
1,32,225,36,5,180,1
1,14,140,29,1,193,0
1,42,462,39,5,170,0
1,20,383,31,1,182,0
1,17,490,24,7,162,0
1,17,785,31,0,185,4
1,51,92,33,5,180,0
1,17,304,53,8,182,0
1,33,471,65,1,185,1
1,36,219,18,5,165,0
1,32,2716,47,1,177,0
1,30,666,44,0,193,0
1,27,324,19,5,177,0
1,28,892,57,5,182,1
1,42,461,39,5,170,0
1,51,102,33,5,180,0
1,25,488,50,1,187,1
1,39,530,56,5,177,1
1,42,461,39,5,170,0
1,5,616,51,1,182,0
1,16,519,43,5,180,4
1,28,190,65,4,175,0
1,8,348,47,1,177,0
1,12,178,28,1,170,0
1,42,462,39,5,170,0
1,22,422,61,1,185,4
1,44,775,56,5,177,1
1,51,88,33,5,180,0
1,31,1233,32,5,180,0
1,37,178,55,3,193,1
1,11,1901,27,7,193,0
1,31,1185,36,1,177,0
1,12,113,30,5,180,0
1,17,83,42,1,175,0
1,18,570,60,1,182,3
1,3,220,53,1,182,0
1,3,306,53,1,182,0
1,24,355,30,1,185,0
1,11,136,56,5,175,1
1,43,216,54,1,175,0
1,26,1204,47,1,172,0
1,13,464,38,1,170,0
1,39,318,36,1,185,1
1,39,530,56,5,177,1
1,44,432,59,6,170,0
1,42,462,39,5,167,0
1,13,464,38,1,170,0
1,38,601,57,8,182,1
1,55,229,55,1,187,4
1,13,464,38,1,170,0
1,25,322,56,5,175,0
1,57,2519,42,5,180,0
1,47,2610,32,7,185,0
1,11,713,45,5,182,0
1,23,329,33,1,195,0
1,7,226,62,5,172,3
1,49,327,46,5,187,0
1,43,214,46,5,187,0
1,39,530,56,5,177,1
1,46,360,28,1,172,0
1,30,367,50,5,177,0
1,23,1976,36,5,177,0
1,55,1434,31,5,167,4
1,19,544,30,5,182,0
1,21,183,38,5,180,0
1,24,188,22,7,182,0
1,45,708,78,5,185,3
1,16,1034,57,1,180,1
1,13,141,42,1,175,0
1,38,335,35,5,180,0
1,41,401,22,1,170,0
1,32,449,38,1,182,4
1,55,1068,25,5,182,0
1,36,641,22,5,182,0
1,34,2662,23,2,175,0
1,61,2837,27,1,187,0
1,28,276,60,6,170,0
1,59,405,54,5,172,0
1,31,176,60,5,177,1
1,36,369,38,3,182,0
1,35,788,45,1,177,1
1,39,530,56,5,177,1
1,26,275,49,1,182,1
1,17,285,26,0,187,0
1,24,704,40,1,187,0
1,52,349,29,8,190,0
1,17,250,36,1,177,0
1,30,529,59,6,170,0
1,20,232,29,1,180,0
1,19,299,30,5,182,0
1,7,245,62,5,172,3
1,30,1035,57,1,180,1
1,26,414,31,1,175,0
1,29,812,40,5,182,0
1,14,711,41,1,170,0
1,15,1131,42,1,167,0
1,39,530,56,5,177,1
1,55,1068,25,5,182,0
1,36,641,22,5,182,0
1,19,177,34,1,172,0
1,22,188,33,7,175,0
1,55,1068,25,5,182,0
1,36,641,22,5,182,0
1,24,784,46,0,182,0
1,14,83,33,1,180,0
1,33,1786,36,1,170,0
1,47,860,37,1,185,0
1,55,1068,25,5,182,0
1,44,3273,39,5,185,0
1,18,210,58,1,175,0
1,7,165,48,1,193,1
1,21,107,26,5,175,0
1,20,560,49,1,175,0
1,55,1068,25,5,182,0
1,29,255,48,5,172,0
1,22,728,40,5,177,0
1,27,2902,43,8,170,0
1,55,1068,25,5,182,0
1,23,1954,36,5,177,0
1,5,191,28,1,177,1
1,29,261,30,5,182,0
1,19,409,35,1,182,1
1,18,308,35,1,182,1
1,51,113,33,5,180,0
1,56,1294,33,1,172,0
1,15,770,51,1,167,0
1,20,504,45,6,175,0
1,31,415,49,6,175,0
1,30,289,48,6,177,0
1,11,3226,39,5,182,1
1,15,238,25,5,187,0
1,39,530,56,5,177,1
1,55,1068,25,5,182,0
1,36,641,22,5,182,0
1,55,1068,25,5,182,0
1,23,366,30,1,175,0
1,30,594,30,1,172,0
1,17,125,26,1,182,0
1,25,206,25,1,167,0
1,12,568,29,1,172,0
1,55,1068,25,5,182,0
1,34,259,36,5,172,0
1,8,326,19,1,180,0
1,55,1068,25,5,182,0
1,49,329,30,5,182,0
1,24,322,26,1,175,0
1,15,204,42,1,175,0
1,7,85,42,1,175,0
1,44,775,56,5,177,1
1,22,300,32,5,182,0
1,26,438,42,5,198,1
1,55,1068,25,5,182,0
1,36,424,20,5,182,0
1,55,1068,25,5,182,0
1,35,279,24,1,165,0
1,50,1159,62,1,190,0
1,50,1159,62,1,190,0
1,35,143,50,5,177,1
1,65,567,60,6,170,0
1,55,1068,25,5,182,0
1,28,647,25,5,177,1
1,35,1584,29,0,185,1
1,47,635,59,6,170,0
1,39,530,56,5,177,1
1,12,568,29,1,172,0
1,39,972,32,1,177,4
1,18,210,39,5,185,0
1,27,240,19,1,180,0
1,40,187,42,1,193,0
1,36,237,43,1,193,0
1,32,141,33,5,180,0
1,56,330,31,1,187,0
1,14,164,62,5,172,3
1,24,1681,32,1,175,5
1,62,3412,41,5,180,0
1,62,3412,41,5,180,0
1,62,3412,41,5,180,0
1,62,3412,41,5,180,0
1,24,374,45,5,182,3
1,18,507,57,5,175,0
1,48,3282,60,1,182,0
1,38,317,26,0,172,0
1,39,530,56,5,177,1
1,41,393,60,6,170,0
1,32,116,37,1,185,0
1,56,956,57,6,170,5
1,7,197,33,5,165,4
1,20,388,45,1,170,0
1,18,331,20,5,195,0
1,39,530,56,5,177,1
1,19,260,31,1,175,0
1,25,563,19,1,180,0
1,49,517,48,6,182,2
1,17,580,26,1,170,0
1,28,393,22,6,170,0
1,40,2709,52,5,170,3
1,42,361,48,5,182,3
1,32,1553,31,5,182,0
1,27,784,31,5,182,0
1,21,1500,31,5,182,0
1,11,163,35,1,187,0
1,39,360,39,5,185,0
1,42,461,39,5,170,0
1,39,530,56,5,177,1
1,48,1086,48,1,170,4
1,25,457,27,1,195,0
1,38,458,59,6,170,0
1,27,305,44,5,185,0
1,11,620,70,1,172,3
1,16,186,37,5,185,1
1,39,538,50,6,177,4
1,41,878,27,7,187,0
1,39,530,56,5,177,1
1,18,334,32,0,187,1
1,24,616,60,1,170,1
1,22,434,24,1,177,0
1,47,237,31,5,185,1
1,25,127,42,1,167,4
1,31,167,31,1,167,0
1,31,148,30,4,180,0
1,21,1197,41,6,185,0
1,17,396,21,5,170,0
1,13,234,35,5,185,1
1,32,488,41,1,180,2
1,33,385,56,1,175,0
1,38,977,52,1,180,0
1,54,619,29,5,165,2
1,18,85,29,1,185,0
1,11,91,42,1,175,0
1,11,792,47,1,180,0
1,19,153,27,5,180,0
1,39,530,56,5,177,1
1,29,273,30,5,182,0
1,17,323,60,1,182,1
1,3,426,50,6,167,0
1,24,616,60,1,170,1
1,31,98,19,3,167,0
1,38,242,63,5,187,1
1,16,263,34,1,162,0
1,39,530,56,5,177,1
1,16,1198,33,1,177,0
1,42,234,36,1,175,0
1,31,1387,34,5,177,0
1,28,1175,38,5,177,4
1,35,622,64,6,182,0
1,17,250,36,1,177,0
1,6,93,42,1,180,0
1,24,220,62,5,177,1
1,10,384,44,5,177,0
1,39,530,56,5,177,1
1,44,481,24,5,185,0
1,22,859,40,8,187,0
1,22,704,40,1,187,0
1,25,400,59,6,170,0
1,14,773,73,0,182,0
1,18,1152,62,1,190,0
1,39,530,56,5,177,1
1,47,312,28,1,180,0
1,21,499,26,1,177,2
1,36,116,49,5,175,0
1,53,378,30,1,185,0
1,17,250,36,1,177,0
1,53,378,30,1,185,0
1,17,250,36,1,177,0
1,39,229,46,1,180,2
1,31,130,39,5,180,0
1,32,868,36,6,175,0
1,33,596,50,1,167,0
1,47,238,24,5,187,0
1,15,252,28,1,175,0
1,36,731,27,5,175,0
1,11,318,53,5,175,0
1,39,530,56,5,177,1
1,42,485,34,6,187,0
1,37,802,31,5,182,0
1,41,1570,31,5,182,0
1,34,3100,31,5,182,0
1,48,1400,38,5,177,0
1,48,1028,29,1,172,4
1,11,354,30,0,182,0
1,13,1871,42,5,182,0
1,16,236,54,1,182,1
1,40,497,60,6,170,0
1,24,440,32,1,172,0
1,17,298,55,1,187,4
1,17,498,57,1,172,0
1,22,191,45,1,177,0
1,39,530,56,5,177,1
1,19,109,42,1,175,0
1,22,196,22,1,172,0
1,16,117,19,1,170,0
1,69,188,65,1,175,1
1,16,1156,48,1,172,4
1,68,1346,38,6,177,0
1,15,492,23,1,177,0
1,20,156,36,5,185,0
1,16,539,27,5,190,1
1,16,264,29,5,182,0
1,62,3412,41,5,180,0
1,62,3412,41,5,180,0
1,62,3412,41,5,180,0
1,8,302,40,1,182,0
1,7,3093,53,6,180,0
1,28,212,32,5,170,0
1,3,177,63,1,182,0
1,27,724,24,5,185,0
1,35,844,24,5,185,0
1,39,530,56,5,177,1
1,38,505,51,5,177,1
1,31,214,29,5,193,4
1,33,405,52,1,172,0
1,24,349,24,1,177,0
1,32,169,47,1,177,3
1,47,1536,32,0,185,0
1,70,1148,50,1,180,1
1,14,533,61,1,185,4
1,8,150,32,6,170,0
1,10,242,28,5,172,0
1,21,283,40,1,185,0
1,21,285,53,6,190,1
1,35,121,34,1,172,0
1,3,270,34,1,185,0
1,17,253,40,1,185,0
1,16,203,54,1,182,1
1,39,530,56,5,177,1
1,70,1164,59,6,170,1
1,39,153,57,1,180,0
1,13,147,38,5,185,1
1,49,1547,37,1,167,0
1,49,1547,37,1,170,0
1,37,686,61,5,182,3
1,17,402,55,1,187,4
1,43,426,53,5,185,1
1,10,281,30,5,170,0
1,44,775,56,5,177,1
1,43,200,32,5,182,0
1,14,1175,49,1,170,1
1,24,596,45,4,180,1
1,14,1175,49,1,170,1
1,24,596,45,4,180,1
1,33,331,57,0,172,0
1,9,331,57,0,172,0
1,33,1549,26,5,167,0
1,28,211,60,1,180,1
1,48,797,49,5,182,1
1,37,508,33,1,177,0
1,29,263,40,1,182,0
1,49,355,31,5,190,0
1,14,351,35,1,182,5
1,43,793,63,1,185,0
1,62,3412,41,5,180,0
1,28,543,49,5,177,1
1,39,530,56,5,177,1
1,26,657,31,1,172,0
1,20,670,35,5,195,0
1,7,126,43,1,175,0
1,26,870,43,1,187,1
1,29,338,30,5,182,0
1,20,1114,57,5,170,4
1,69,615,37,5,162,1
1,17,372,55,1,187,4
1,39,530,56,5,177,1
1,25,174,23,5,177,0
1,36,956,26,5,177,0
1,39,460,47,3,187,0
1,8,1799,53,5,187,0
1,34,1130,50,5,185,0
1,17,295,55,1,187,4
1,28,1359,19,4,182,0
1,16,606,60,5,170,0
1,40,273,31,1,190,0
1,25,464,28,5,193,0
1,19,286,28,5,167,0
1,43,278,21,1,182,0
1,44,775,56,5,177,1
1,39,180,59,1,177,0
1,42,269,62,1,185,0
1,8,1431,50,1,177,0
1,6,108,41,8,187,0
1,33,761,56,5,180,1
1,5,312,26,0,175,0
1,30,222,50,5,180,1
1,33,3671,57,1,180,1
1,62,332,22,5,172,0
1,44,345,24,1,170,0
1,59,599,31,1,190,0
1,20,184,33,1,172,0
1,54,644,28,5,165,0
1,50,417,26,6,200,2
1,29,351,49,6,175,0
1,3,178,63,1,182,0
1,21,233,41,5,182,0
1,14,1414,50,5,177,0
1,17,533,21,1,182,0
1,15,130,25,2,167,0
1,17,649,54,1,172,1
1,29,384,30,5,182,2
1,54,652,29,5,165,0
1,34,278,60,5,170,0
1,53,148,45,1,182,0
1,32,404,60,0,172,4
1,16,223,24,5,172,0
1,25,376,19,5,185,0
1,33,792,50,0,185,4
1,35,1537,28,5,162,0
1,34,1375,54,1,180,0
1,18,625,28,5,177,0
1,54,644,28,5,165,0
1,26,604,42,1,182,0
1,32,824,44,0,180,0
1,54,652,29,5,165,2
1,30,185,18,5,170,0
1,27,408,32,1,185,0
1,28,268,25,5,177,0
1,36,646,50,1,167,0
1,54,552,47,5,185,0
1,62,3412,41,5,180,0
1,27,232,44,1,185,0
1,20,2675,26,1,172,0
1,36,1051,44,0,180,2
1,34,306,60,5,170,0
1,34,685,99,1,175,1
1,23,284,40,1,182,0
1,35,303,43,1,172,0
1,17,250,36,1,177,0
1,23,188,52,1,180,0
1,41,154,22,7,170,0
1,24,500,35,5,182,0
1,19,734,29,6,180,0
1,17,421,33,1,190,0
1,6,152,31,1,180,2
1,15,177,50,1,177,0
1,15,1308,47,5,180,0
1,38,559,47,5,180,1
1,31,165,51,1,172,0
1,17,402,55,1,187,4
1,55,229,55,1,187,4
1,40,530,60,1,177,0
1,5,185,32,5,165,0
1,27,514,37,1,177,4
1,27,594,31,1,180,0
1,25,371,31,1,180,0
1,23,602,41,6,180,0
1,62,3412,41,5,180,0
1,44,775,56,5,177,1
1,62,3412,41,5,180,0
1,62,3412,41,5,180,0
1,14,113,51,5,182,2
1,27,277,41,6,180,0
1,10,2526,62,5,182,3
1,36,237,43,1,193,0
1,17,388,55,1,187,4
1,24,1681,32,1,175,0
1,35,294,44,5,187,1
1,41,393,60,6,170,0
