providence,"
looking to get face fucked at my private secure jobsite today to get blown hit me back open to age prefer under 55 race any size bigger thebetter but not a deal breaker be horny safe ddf and serious don't waste our time poppers a plus 44 five foot 6 204 daddy bear type
"
providence,"
I'm into anything but pain in gross stuff bottom can top bareback ddf tested HIV neg 10/11/15 in u must host my stats are 5 8 250 teddybear type not hairy with 6 cut got pics to share u have some as well thanks guys I'm looking for after 8pm tonight send cell # if serous to text
"
providence,"
Im the only one at work today, looking for a little m2m fun, let me know what yr down for and well go from their. just be d/d free ets
"
providence,"
6'-175, brown hair, blue eyes, hairy chest/legs, masculine, kind, funny seeking young, lean to average asian guy for semi regular discrete encounters. Pics available for trade, but some conversation would be a good place to start.
"
providence,"
Bottom into meeting hung guys that know what they want,hwp, clean/neg, and enjoy having their cock sucked, and fucking a nice tight ass. Especially into kissing, body contact and cuddling

6'2 230 neg/ddf 

SEND STATS AND PICS IN YOUR REPLY!!
"
providence,"
Im looking to get my dick sucked, im inshape, athletic,nine inches of hard dick with a heavy cum load ready to let loose on a face or an ass. 


No endless emails 
Looking for asap
HOST or travel
If this is up im looking
Older GENTS to the front

SEND STATS N PICS OR NO RESPONSE
"
providence,"
I can host on the south side of providence latino asian white black..................................................now?
"
providence,"
I want to suck your dick, no recip wanted, no chit chat, just suck you off, and you go, reply with your stats, and a pic :)
"
providence,"
Cleaning my house today but want to take a break and bond with another guy naked while we help each other masturbate...let's see what comes up. Send pic when responding and get be ready to travel here. Let's kick back and have some male bonding time with each other and if it's mutual, maybe do this again with each other and become masturbation buddies...

Get back at me if your under 40 and horny please...all races considered
"
providence,"
Hey guys

I will be hanging out at in the men's sauna area at today some point...I'm semi-hairy, tall with black hair, brown eyes... if u see me there, just ask me ""Have you been a member here very long?"" or ""Are you new here?"" 

I won't be checking e-mails while I'm there 


"
providence,"
MWM looking for another.
Fit, muscled, 50yo Bi MWM looking for a hot time today. Into naked play, kissing, oral, and being the bottom guy for anal....although I will flip for a guy with a nice ass.
5-8, 150lbs.

"
providence,"
I'm looking for bear men that are looking to have their cock serviced and their ball sack drained to completion. I like men with some meat on their bones and that enjoy a good blow job. If you interested in getting off , drop me an email with your stats and a pic. I'm 5'11"" 255 shaved head/beard with a hungry mouth and throat for your cock. Popper Friendly.

looking for this type of man in the photo.
"
providence,"
I'm looking to suck blue collar men. Love to have my face fucked by butch men. I'm 5'11"" 245 shaved head/beard and really hungry for cock.Popper friendly .

Looking for a this type of man in the photo.
"
providence,"
Attractive, mature, div man in 50's. Im bi, with limited experience with only two men several years ago. I have very smooth, slightly curvy, fem body with small, natural boobs and perky nipples.

The pic isn't me but what I'd like to explore. I have brown hair, blue eyes, a fairly smooth body, 5'9"" hwp, cut 6.5 cock. Seeking to explore my submissive fem slut side by giving another man sensual pleasure, with my hands and mouth, and more. I fantasize about fondling, kissing, licking and very slowly sucking a beautiful cock into my warm mouth and tasting and feeling it oozing precum as it grows hard. I need to feel a cock hardening in my hand or mouth. Make me suck you, tease me, fuck my mouth. Tell me to swallow your cum.

Please put your description, town, interests and if you are able to host in your reply. One-liners, like; ""Sup?"", ""I'm horny"", or ""send me a pic"" will be ignored and deleted. 

I'd love to suck a thick or uncut cock. Only sucked one years ago. Many fantasies. 

I'm looking for exploring a friendship with benefits with another like-minded man. I live in the Warwick/EG area, not into having to travel far, open to an initial car or discreet outdoor meeting. Unable to host, living with others right now.
Looking forward to meeting you!
"
providence,"
Seeking a hot guy to explore hot bondage with,nothing severe just lite fun.Under 40 pls,Muscle,Athletic,Bi,straight,a PLUS. If you are interested in being my sub pls send face and body picts with stats.Only will reply with picts.
"
providence,"
bust my nut .. drain my cock dry with ur mouth and lick my balls till im drained down ur throat.. nsa. come in to my studio the door is unlocked shut up and milk me.Italian male 40 here , 5.9tall 145 lbs athletic body gl br /hzl hosting and lookn for now. perfer wm hairy inshape wm dudes thanks .. ll replys please forward pix and stats for immediate response. thanks...STILL LOOKN, HORNY AND HOSTING IF POST IS UP
"
providence,"
dl masc bi married guy looking to jack and eat some ass this afternoon. not a reg at this at all, prefer the same. you host, be near my age...prefer younger. college, jocks, etc +++. DDF a must.

pics and stats get mine. Absolutely on the DL here--you would never expect this of me. Our secret. Just two guys getting it done behind closed doors.
"
providence,"
34 years old, GL, masculine athletic and discreet
five eleven, 175 pounds 
looking for -35, in shape, masculine.
"
providence,"
Horned here.. looking for this evening .... into oral, kissing, fucking.... vers/bottom// poppers..
looking for a nice guy to come over.... i can host safe place... d/d free Neg.
Masc+++ Bi++ Discreet ..++ wathever u into...
trade pics... , no endless email....range 20/50s
"
providence,"
im a gl guy in great shape looking to spend sum hot time with a guy younger than me. like getting naked, making out, i am more of a top but versatile, passionate, and fun to be with t. im' 170# 7c br br d/d free clean, mostly free during the day can only host at times so if your normal and want to have sum fun hit me up
"
providence,"
I'm gdlk masculine white male, 6', 165, athletic-toned (serious about fitness), young looking, 47, respectful and friendly. Also safe, sane, professional, discrete, and ddf. Looking for a masculine, mature man of color, in-shape, not into the club scene, around my age--a person of substance with a sense of direction and stability that most younger men tend not to possess and is hopefully willing to take some time to get to know one another. Not really looking for one night stand. This may not be the ideal place for such a search but I'll give it a try (you only live once). Don't be shy send me a reply with a brief description of yourself & what you are looking for. Please do not respond with an e-mail with little or no content. Thanks
"
providence,"
Horned here.. looking for this evening .... into oral, kissing, fucking.... vers/bottom// poppers..
looking for a nice guy to come over.... i can host safe place... d/d free Neg.
Masc+++ Bi++ Discreet ..++ wathever u into...
trade pics... , no endless email....range 20/50s
"
providence,"
25 wm 6ft 215 hairy body with a 6in cut smooth clean cock

looking for someone preferably older that can host some man play between 4-7pm today...close to south county

body contact, grinding cocks, mutual stroking, want to get my cock sucked if you are clean

not into kissing and not into sex unless you are a hairless cd, hate hairy cocks so must be trimmed and cut

toys are a hugeeee turn on

be ddf safe and sane and can host...im not into 1 word replies

send pics, stats, what you are into and looking for in reply
"
providence,"
hey anyone hosting at foxwoods or mohegan wednesday...will be there around 3-7pm

25 wm Six ft 215 hairy body with a 6in cut smooth clean cock

looking for mutual stroking, grinding cocks, toy play, watch some porn, oral maybe more if the vibe is right

respond back with stats, pics all that info and prefer if yu have kik or skype to chat but if not its cool just easier

be ddf as i am and sane...you must have a room
"
providence,"
Been looking for some time for a serious, no game playing NSA younger fuck bud top or vers.

I am 5 10 220 br gr 7 c white, more bottom, but can play. 
I am real and somewhere there is someone real out there.

I can be a little kinky.

I like it rough and love sucking cock, eating ass, getting my ass eaten and getting fucked, HARD. We can talk about that if it works out.

Don't get me wrong, I can be mild as well, but we all need the kick.

If you are serious and interested, shoot me a message, include age, stats, face pic and
More revealing if you have them.

I MUST BE VERY DISCRETE, so if you are a screaming queen or a big mouth, move on.

NO PAY4PLAY
"
providence,"
oking for fun, Nsa sex, lunch break fuck and go, mature discreet man in the street freak in the sheet I'm verse bottom In my early 20's, laid back drama free , loner all about my business type of guy, besides sucking dick and taking dick , get to know the real me you'll like me better, please have some business about yourself please 420+ only social drinker like to take secret trips very charismatic, all race welcome, a regular guy I could disappear with from time to time so I won't have to post on here will be great for me, and I will be great for Him, love the North Atlanta area married guys or single , disease free safe only but we both are grown all real here no games no back and forth if you are interested in my ad reply with stats and pic and I will reply with same or kik name to hop down to texting or talking if you're serious reply with number and I will call, ###########
"
providence,"
Hey guys , bottom here , I like to suck off gay , Bi , str guys and get them off , very open here , Mild to very wild , I am six two , one ninty , fourty , very clean and very discreet
"
providence,"
side door unlocked walk in and i will suck you off while you smoke and do poppers

21-40 only inshape
"
providence,"
My name is PJ-Gina.
I am a Good Hearted Honest Sincere 56 y/o May 1959 Italian Transgender.I am not into Vicious Queen Crap ! I want to relocate to Providence for a New Beginning in Life. 
I REALIZE what I am writing in my post sounds FREAKY to some people reading this but this is who
I Am ! I want people in my life who will accept me for myself.
I am 5'8'',stocky 220 lb build(I am trying to lose 40 lbs),44''chest,38''waist,6''thick cut cock.
I am a very Healthy Hiv+ 22 yrs,Undetectable Viral Load 30,T-Cell 569.
I work as a banquet server/banquet bartender.I also clean houses on the side.
Since I was 4 y/o I have wanted to become a Women.I want to go on Female Hormones to grow Breast,ect.I also want to have my Ball's Castrated so the Female Hormones will work a lot faster for Breast Growth,ect.I have been getting Electroylsis hair removal on my face since Jan 29,2014.
I want a Master to train me to be a Sissy Maid Slave & Pony Slave I will clean your house for FREE !
I can be a Versatile Bottom/Top.I Prefer Safe Sex ! No Drugs ! I can get into Mild to Wild to Rough Sex ! I am willing to try almost anything as long as we RESPECT each other !
I enjoy Rimming & Eating Out a Nice Cleaned Out Ass for Hour's : )
I sincerely am looking for REAL FRIEND'S with & with out benefits,a LTR would be nice if the right
person comes along.I also want to make friends with MTF'S,FTM'S,Lesbian's,Bi Sexuals,ect.
I am into kissing,cuddling,quiet times,reading,cooking,movies,theatre,bowling,board games, outdoor activities,ect.I enjoy the Nudist Lifestyle all year round.I am looking for Nudist Buddies to go skinny dipping,camping,hiking & hang out nude with.I also am looking for a Gym Work Out Partner.
I sincerely appreciate help getting a job in Providence.I can't relocate to another state until I have a job that offer's Health Insurance.I want a job cleaning in a hospital,school,large company,ect.I also am very interested in working other types of job's too ! Don't Worry I Will Be Working As A Man !
I appreciate Providence info on Hiv+ Services,Transgender Services,Gay Nudist Social Groups,
Bear-Leather Social Groups,ect.
"
providence,"
stop by, and dump a load, discrete, no talking, no recip., get blow job, and leave :), send stats,pic, come in, get sucked off and go
"
providence,"
I'm into anything but pain in gross stuff bottom can top bareback ddf tested HIV neg 10/11/15 in u must host my stats are 5 8 250 teddybear type not hairy with 6 cut got pics to share u have some as well thanks holla
"
providence,"
I'm a good looking bottom, mid 30s , short 5ft6 ish , thin 125lbs , dirty blonde , blue eyes. I'm looking for an older top for some fun and a possible ltr ? I live in Bristol and I'm looking for someone in the area ( Boston ) is not in the area ;) I mean the Eastbay of RI area :) I am far more complex then can be summed up on craigslist if you want to get to know me ask me :)
"
providence,"
Looking for oral tops who like to feed a hot cocksucker and get serviced..great at using my mouth on cock and balls. Popper friendly. Looking to edge your meat and have you drop a load or 2.
Send over a pic and stats. Your cock will enjoy my mouth and throat. 
5'11"" 255 bald/beard.

****Looking to service the type of man in the photo**** This is not me. 
"
providence,"
I'm 5'11"" 245 shaved head/beard, deep throat

friendly, sane. Not looking for reciprocation. Just suck and swallow service for you.

Please be healthy, masculine, facial hair a plus and some weight on your bones. 

Buddy only basis. Not looking for partner. 

If you need great head, look no further. Your place. Please send

pic and basic stats. Thanks.
"
providence,"
Hey im spanish bottom brown eyes n blk hair..5.5"" feet..like to do body contact..give Oral n get Fucked..sorry i cannot host..but can travel u place...i live here in PROVIDENCE..so if interested send me message wit u stats n pics...or u can TXT me at---6one9---8for1---2eight6seven...hope like my pics n hear from u soon....
"
providence,"
You come in, drop your pants, I get on my knees and take your load. NO chubs or older than 35. Send a body pic or stats in first email. I host in North Kingstown.

Looking to do this now.
"
providence,"
Masculine, active, five-eleven, one-seventy five, brown hair, blue eyes, hairy chest/legs, 7"" cut. Looking for a regular thing with a younger, smooth guy, latino or asian a +. Sex is great, but also be capable of conversation, humor, honesty. Pics available to trade.
"
providence,"
Hi guys im looking for something more substanscial than a one time thing its getting old im bi with gf I love woman but need a mans influence in touch also id need more than just sex I enjoy very much but need kissing massage touch affection in going places having drinks ETC im a big guy as well I know everyones not into it but im sweet kind gentle affectionate big old teddy bear I guess you could call me but im not hairy I need a man that you do the same things as with a woman if your feeling me please get back thanks in age isnt an issue just dont be like 80 lol u must host STATS 5 8 242
"
providence,"
Do you need a place for Pnp
I host u buy we play.
Rock climbing only 
I have connect if needed
Fourzeroone twoonetwo oneeightfournine
45 yrs old 6 ft brown blue 190
Top vers here 6 1/2 cut thick long hair very nice clean guy here looking now til 2am
"
providence,"
I am seeking a long hair twink 20-29 yo skinny and clean shaven.

I am looking for a long term relationship .

I am a high end business man in good shape who can be your daddy I am 38 yo.

You will be treated with respect and love.

Please provide photos.

Contact Mic
"
providence,"
As always kicking myself for not talking to this beautiful man.

Market Basket Attleboro Saturday 3/5 about 12 noon.

Tall young man about 6'3 to about 6'8 or so VERY TALL.

LONG LONG BROWN HAIR, beautiful clean shaven face.

Would love to talk with you , wanted to so bad but you never looked up.

If by Gods will we connect...........tell me what color and kind of coat you were wearing.

Here is hoping.
"
